long,lat,yield,variety,seeding_rate,seed_spacing
-91.8492547921451,40.3770085450315,219.373370071226,DKC63-33RIB,37.7332,5.5413
-91.84925457914508,40.3770223330314,215.526344854911,DKC63-33RIB,38.3492,5.4522
-91.84925434814508,40.3770360490314,218.18783970876999,DKC63-33RIB,38.3512,5.452000000000001
-91.84925423014509,40.3770499700315,215.59797258993598,P1498,35.0141,5.9716
-91.84925405014509,40.377063947031395,224.480692170171,DKC63-33RIB,37.5882,5.5626
-91.8492541211451,40.3770779740315,203.08439706629798,DKC63-33RIB,38.2942,5.4601
-91.84925406014509,40.3770920800314,231.336165813593,P1498,34.3371,6.0893
-91.84925422914509,40.3771063180315,214.047061958071,P1498,37.2611,5.6114
-91.84925424914509,40.377120389031404,204.421386306688,DKC63-33RIB,38.3242,5.4558
-91.8492542361451,40.3771345210315,201.36456116513,DKC63-33RIB,38.3072,5.4582
-91.84925430914508,40.3771486560315,206.52251731333402,DKC63-33RIB,37.3481,5.5984
-91.8492541461451,40.3771628350314,212.463958505382,P1498,37.2611,5.6114
-91.8492536961451,40.377177141031396,221.387197478335,DKC63-33RIB,38.3272,5.4554
-91.8492532111451,40.3771912710314,227.152514027947,DKC63-33RIB,38.4362,5.4399
-91.84925268914509,40.3772056000314,222.14707052576,DKC63-33RIB,37.3351,5.6003
-91.84925198614509,40.377219762031395,225.061437363451,DKC63-33RIB,38.1692,5.478
-91.84925172414509,40.3772340090314,218.520803271222,DKC63-33RIB,37.2891,5.6072
-91.84925179414509,40.3772479970314,222.746577149828,DKC63-33RIB,38.2242,5.4701
-91.84925249014509,40.3772620970314,221.25890221451303,DKC63-33RIB,35.8371,5.8344
-91.8492521671451,40.3772761750314,221.616616278845,DKC63-33RIB,35.3351,5.9173
-91.8492517021451,40.3772902150315,199.40606939045398,DKC63-33RIB,37.9872,5.5042
-91.84925156414509,40.3773042880315,206.94342555850798,DKC63-33RIB,37.7142,5.544
-91.84925120014509,40.3773181900314,203.60971661834998,DKC63-33RIB,37.2941,5.6065
-91.84925074314508,40.377332102031396,216.721469103929,DKC63-33RIB,35.0331,5.9683
-91.8492503661451,40.377345936031396,238.165179707776,DKC63-33RIB,38.2202,5.4706
-91.8492503621451,40.3773597750315,214.18483572302898,DKC63-33RIB,37.9312,5.5123
-91.84925017514509,40.3773736300314,237.346355706059,DKC63-33RIB,37.2971,5.606
-91.84924983314508,40.3773874650314,221.360985093683,DKC63-33RIB,37.2661,5.6107
-91.84924938314508,40.3774011720314,226.99124528412003,DKC63-33RIB,38.1222,5.4847
-91.84924892914509,40.3774148520314,230.28627412787398,DKC63-33RIB,37.7142,5.544
-91.84924849314508,40.3774283850315,232.51083320072001,DKC63-33RIB,38.2992,5.4594
-91.8492483761451,40.3774419780314,224.976871315914,DKC63-33RIB,38.2972,5.4596
-91.84924863414508,40.3774554360314,231.97070226741698,DKC63-33RIB,37.3791,5.5937
-91.8492486671451,40.3774689260314,222.638024844622,DKC63-33RIB,38.3672,5.4497
-91.84924890314508,40.3774823420314,226.82912721577003,DKC63-33RIB,37.3591,5.5967
-91.84924910814509,40.3774957260314,225.170589825666,DKC63-33RIB,37.2961,5.6062
-91.8492488721451,40.3775090840314,216.333217478742,DKC63-33RIB,37.2191,5.6178
-91.8492483621451,40.3775224930314,228.67741553988398,DKC63-33RIB,37.6412,5.5548
-91.84924784314508,40.3775359180314,241.611688225428,DKC63-33RIB,37.2071,5.6196
-91.84924728314509,40.3775494220314,237.69654700905,DKC63-33RIB,34.2621,6.1026
-91.84924682514509,40.3775627570314,240.05602217769797,DKC63-33RIB,35.3371,5.917000000000001
-91.8492460421451,40.3775760440314,222.14960792346298,DKC63-33RIB,34.2941,6.0969
-91.84924556314509,40.3775892910314,228.78230208964698,DKC63-33RIB,37.2871,5.6075
-91.8492459751451,40.3776025390314,229.62491577564202,DKC63-33RIB,37.4191,5.5877
-91.8492461671451,40.3776156990314,229.933214661358,DKC63-33RIB,35.2391,5.9334
-91.8492462451451,40.3776289590314,232.364404680148,DKC63-33RIB,38.2422,5.4675
-91.8492463871451,40.3776421370314,221.77296774356097,DKC63-33RIB,37.1871,5.6226
-91.8492462421451,40.3776553390314,243.414364672727,DKC63-33RIB,37.2791,5.6087
-91.84924637314508,40.3776684790314,227.06164354697898,DKC63-33RIB,37.3821,5.5933
-91.84924616014509,40.3776815880315,217.335060043259,DKC63-33RIB,37.1921,5.6219
-91.84924594814508,40.3776947000314,218.093579073867,DKC63-33RIB,35.3761,5.9104
-91.8492453371451,40.3777078010314,222.328933903983,DKC63-33RIB,37.2791,5.6087
-91.8492449911451,40.377720907031396,225.103328438675,DKC63-33RIB,34.3841,6.081
-91.8492445671451,40.3777340600314,240.96102782666,DKC63-33RIB,37.2761,5.6092
-91.84924433414508,40.377747318031396,242.057522169749,DKC63-33RIB,37.3081,5.6044
-91.8492438261451,40.377760567031395,247.196382596917,DKC63-33RIB,35.2421,5.9329
-91.84924358014509,40.3777738120314,248.23462926401902,DKC63-33RIB,38.3512,5.452000000000001
-91.8492432511451,40.3777872260314,234.00529047234298,DKC63-33RIB,37.3841,5.593
-91.8492425671451,40.3778006370314,238.90406632128898,DKC63-33RIB,37.3811,5.5934
-91.84924211414508,40.3778140860314,223.74889169275002,DKC63-33RIB,37.2601,5.6116
-91.8492416241451,40.3778276800314,243.736620729538,P1498,37.2111,5.619
-91.8492429321451,40.3778413610314,234.58402232593,DKC63-33RIB,38.3392,5.4537
-91.84924316914508,40.377855006031396,220.60316817830503,DKC63-33RIB,37.2731,5.6096
-91.84924334314509,40.3778685190314,213.230730518936,DKC63-33RIB,37.2461,5.6137
-91.84924319414509,40.377882146031396,210.529890120463,DKC63-33RIB,37.1961,5.6212
-91.84924286314508,40.377895788031395,215.694262484365,DKC63-33RIB,34.2241,6.1094
-91.84924195014509,40.3779093790314,224.83530532151698,DKC63-33RIB,37.3121,5.6038
-91.84924157414508,40.3779231160314,215.903293494561,DKC63-33RIB,38.2662,5.4641
-91.8492411921451,40.3779368020314,238.167620547202,DKC63-33RIB,37.2721,5.6098
-91.8492406971451,40.3779505360314,246.472996721204,DKC63-33RIB,37.2391,5.6148
-91.8492406761451,40.3779643490314,230.90620376509,P1498,37.7092,5.5448
-91.8492414091451,40.3779782250314,228.926498518318,DKC63-33RIB,35.2851,5.9257
-91.84924078914509,40.3779920120314,228.85388838409,DKC63-33RIB,37.0951,5.6366
-91.8492405921451,40.3780057130314,224.07189821304297,DKC63-33RIB,37.3591,5.5967
-91.84924041014509,40.3780195930314,223.464073535839,DKC63-33RIB,37.2401,5.6146
-91.84924023314508,40.3780334160314,217.827366919016,DKC63-33RIB,37.2871,5.6075
-91.84923942414508,40.3780470730314,231.305460593305,DKC63-33RIB,37.1791,5.6238
-91.84923898414509,40.3780608720314,231.57407341606398,DKC63-33RIB,37.2921,5.6068
-91.84923910614509,40.3780746300314,217.689295072621,DKC63-33RIB,38.4542,5.4374
-91.8492389521451,40.3780883980315,226.746923155788,DKC63-33RIB,38.2302,5.4692
-91.8492385571451,40.378102076031496,218.536952420538,P1498,37.4881,5.5775
-91.84923845314509,40.3781158610314,235.403369926517,DKC63-33RIB,37.1611,5.6265
-91.84923860514509,40.3781295710315,238.738956671884,DKC63-33RIB,37.3151,5.6033
-91.8492384521451,40.3781431720314,230.26398228142398,P1498,37.2401,5.6146
-91.84923828914509,40.3781566000314,230.590612192407,DKC63-33RIB,34.2601,6.103
-91.84923803014509,40.378170152031394,223.50155017062,DKC63-33RIB,37.2191,5.6178
-91.8492376521451,40.378183812031494,230.77106513948502,DKC63-33RIB,38.1522,5.4804
-91.84923763814508,40.3781972720314,235.278205947744,DKC63-33RIB,38.3822,5.4476
-91.84923750814508,40.3782107980314,217.77913382164903,DKC63-33RIB,37.2741,5.6095
-91.8492374521451,40.3782241690314,220.29188026962998,DKC63-33RIB,37.3271,5.6015
-91.84923742814509,40.3782376870314,237.136101826239,DKC63-33RIB,37.2431,5.6142
-91.84923737814509,40.3782510320314,240.592243781917,DKC63-33RIB,34.2901,6.0976
-91.8492371061451,40.3782644880314,220.136093173131,DKC63-33RIB,37.1601,5.6267
-91.84923661314508,40.3782778720314,222.67609345457902,DKC63-33RIB,37.8102,5.53
-91.8492357291451,40.378291238031395,209.345717849425,DKC63-33RIB,37.2601,5.6116
-91.8492347521451,40.3783048870314,208.017991984759,DKC63-33RIB,37.2081,5.6194
-91.84923451414508,40.3783182510314,210.99644671116502,DKC63-33RIB,37.4971,5.5761
-91.8492342211451,40.378331778031395,235.200432341684,DKC63-33RIB,37.3271,5.6015
-91.84923369514509,40.3783453610314,234.54406136780497,DKC63-33RIB,37.2261,5.6167
-91.8492336661451,40.3783589170314,225.344698642721,DKC63-33RIB,37.2861,5.6077
-91.84923401514509,40.378372398031395,227.09744743307098,P1498,37.3191,5.6027
-91.84923388314509,40.37838590303139,230.74253005591,DKC63-33RIB,35.2761,5.9272
-91.84923386314509,40.3783992640314,225.92929361480597,DKC63-33RIB,37.2891,5.6072
-91.8492341891451,40.3784127350314,245.007923525969,DKC63-33RIB,37.0161,5.6486
-91.84923423514509,40.3784261310314,230.944956117958,DKC63-33RIB,28.7001,7.2853
-91.8492337371451,40.3784395140314,232.037403401041,DKC63-33RIB,37.1041,5.6352
-91.84923331814508,40.3784527640315,222.64052826587996,DKC63-33RIB,37.3231,5.6021
-91.84923308814508,40.3784662410314,215.696386404732,DKC63-33RIB,37.3541,5.5975
-91.84923319414509,40.378479773031394,201.065587162021,DKC63-33RIB,35.2141,5.9376
-91.8492329571451,40.3784931650314,199.67253689970698,DKC63-33RIB,37.2761,5.6092
-91.8492323961451,40.3785065790315,201.437210559845,DKC63-33RIB,38.4142,5.443
-91.84923193914508,40.378520089031504,226.952355036856,DKC63-33RIB,35.1931,5.9412
-91.84923150914508,40.378533408031394,239.03258427360902,DKC63-33RIB,37.3731,5.5946
-91.84923121914508,40.3785470670314,225.37253348161,DKC63-33RIB,37.2671,5.6105
-91.8492316651451,40.3785606170314,227.694569882919,P1498,37.2391,5.6148
-91.84923143814508,40.3785741550314,225.58825779007003,DKC63-33RIB,35.2421,5.9329
-91.84923125914509,40.3785877240314,214.157543353223,DKC63-33RIB,37.2201,5.6176
-91.8492311761451,40.378601248031394,214.60375457636798,P1498,34.3151,6.0932
-91.84923080914508,40.378614793031396,211.03545565605302,DKC63-33RIB,37.3801,5.5936
-91.84923021314509,40.378628228031396,219.641935650286,DKC63-33RIB,35.2061,5.939
-91.84922970414509,40.3786417380314,231.598200934572,DKC63-33RIB,37.2491,5.6133
-91.8492293571451,40.378655169031404,229.53805983936502,DKC63-33RIB,37.1311,5.6311
-91.8492292301451,40.3786685760314,225.51528782354,DKC63-33RIB,37.3651,5.5958
-91.84922907014509,40.3786818960314,215.91099783269502,DKC63-33RIB,37.1201,5.6328
-91.8492291271451,40.3786950240314,238.926191229209,P1498,37.2421,5.6143
-91.84922899314509,40.3787084340314,234.81309022939098,DKC63-33RIB,37.2811,5.6084
-91.8492288921451,40.378721738031395,221.496157783581,DKC63-33RIB,35.2041,5.9393
-91.8492284211451,40.378735029031404,230.590836713263,DKC63-33RIB,37.2121,5.6188
-91.84922823014509,40.3787484700314,220.198309812504,DKC63-33RIB,36.2211,5.7726
-91.84922825514509,40.3787617070314,224.985163910093,DKC63-33RIB,37.3091,5.6042
-91.8492278871451,40.3787750610314,232.586815782838,DKC63-33RIB,36.4511,5.7361
-91.84922773414509,40.3787884690314,231.62732084053602,DKC63-33RIB,36.3831,5.7469
-91.84922786814508,40.3788020000314,239.93980164582402,DKC63-33RIB,36.5761,5.7165
-91.84922774314508,40.3788152540314,234.201495646153,DKC63-33RIB,36.1521,5.7836
-91.84922736814508,40.3788285620314,217.219849993917,DKC63-33RIB,36.3121,5.7581
-91.84922697314508,40.3788419530314,236.506247492604,DKC63-33RIB,36.5281,5.724
-91.8492264851451,40.3788552570314,230.97769491476,DKC63-33RIB,37.3101,5.6041
-91.84922608014509,40.3788685350314,223.23610407723098,DKC63-33RIB,37.1051,5.635
-91.84922581914509,40.3788819340314,222.04784283264598,DKC63-33RIB,37.2151,5.6184
-91.84922558914509,40.3788952380314,218.85178107296798,DKC63-33RIB,36.8301,5.6771
-91.8492259841451,40.378908618031396,231.68425371282,DKC63-33RIB,37.2511,5.6129
-91.84922631314508,40.3789218400314,247.104381433544,DKC63-33RIB,37.2311,5.6160000000000005
-91.84922604914509,40.3789350140314,255.26250406268298,DKC63-33RIB,36.1151,5.7895
-91.8492259121451,40.3789482360314,253.636425570154,DKC63-33RIB,37.1831,5.6232
-91.8492250151451,40.3789613900314,225.04632542533798,DKC63-33RIB,37.1581,5.627000000000001
-91.84922459914509,40.3789747920314,253.50516583110598,DKC63-33RIB,36.5371,5.7226
-91.8492243701451,40.378988015031396,251.27135794827097,DKC63-33RIB,35.4961,5.8905
-91.8492248361451,40.3790014840314,231.254752849022,P1498,37.2781,5.6089
-91.84922497514509,40.3790148220315,242.852463210537,DKC63-33RIB,34.3721,6.0831
-91.8492246751451,40.3790280940314,308.944319671899,P1498,35.4651,5.8956
-91.84922393814509,40.3790413650314,331.753883677561,DKC63-33RIB,37.2341,5.6155
-91.84922359914509,40.379054823031396,320.873966128941,DKC63-33RIB,36.1611,5.7821
-91.84922434614509,40.379068172031396,306.176871775995,P1498,31.1481,6.7127
-91.8492246021452,40.379081611031395,282.444923624857,DKC63-33RIB,37.2401,5.6146
-91.8492246991452,40.3790950370314,252.925485175984,DKC63-33RIB,37.1981,5.6209
-91.8492249431452,40.3791084750314,229.872675537024,P1498,33.7441,6.1963
-91.84922358514521,40.3791217990315,235.62985583178298,DKC63-33RIB,31.8621,6.5623
-91.84922256114521,40.3791351130315,239.83100919916802,DKC63-33RIB,35.5911,5.8747
-91.8492235081452,40.3791485800315,220.844550840456,DKC63-33RIB,37.9122,5.5151
-91.8492247191452,40.3791620930315,231.067472417212,P1498,34.2921,6.0973
-91.8492251141452,40.3791753580314,239.503606381204,DKC63-33RIB,36.0281,5.8035
-91.8492258301452,40.3791888830314,241.680939598615,P1498,40.1702,5.2051
-91.8493019771451,40.3791663030314,175.414520744287,DKC63-33RIB,38.4262,5.4413
-91.8493015561452,40.3791525840314,179.349259048512,DKC63-33RIB,37.7842,5.5338
-91.8493011321451,40.3791390500314,191.577056250587,DKC63-33RIB,37.3441,5.599
-91.8493020861451,40.3791254890314,201.804782026756,DKC63-33RIB,37.7992,5.5316
-91.84930278914509,40.379111724031404,213.534534470654,P1498,35.5211,5.8863
-91.8493020841451,40.379097798031395,218.063709276711,DKC63-33RIB,37.2001,5.6206
-91.8493015171451,40.3790839460314,227.897865839229,DKC63-33RIB,33.4951,6.2424
-91.84930139314508,40.3790701400314,247.307660953174,DKC63-33RIB,36.2261,5.7718
-91.8493009551451,40.3790562490314,250.53685392391498,DKC63-33RIB,37.2741,5.6095
-91.8493010961451,40.3790423210314,257.23113470264,DKC63-33RIB,37.3671,5.5955
-91.84930116414509,40.3790283650314,255.998325249436,DKC63-33RIB,37.2521,5.6128
-91.84930184114509,40.3790143950314,234.95407685723302,DKC63-33RIB,34.9171,5.9881
-91.8493022671451,40.3790005630314,242.412834852737,P1498,34.3871,6.0804
-91.84930301314509,40.378986598031396,238.115554429469,DKC63-33RIB,37.2111,5.619
-91.8493035271452,40.3789726640314,233.805619402686,DKC63-33RIB,36.7541,5.6889
-91.8493041121451,40.3789586910314,245.85487794255798,DKC63-33RIB,37.2651,5.6108
-91.8493040871451,40.3789447010314,241.761927995078,DKC63-33RIB,37.1341,5.6306
-91.8493042351451,40.378930856031396,227.79819491781,P1498,37.2361,5.6152
-91.8493041601451,40.3789167960314,222.022205888569,DKC63-33RIB,38.4772,5.4341
-91.84930399114509,40.3789029690314,223.134561371959,DKC63-33RIB,35.1911,5.9415
-91.8493041971451,40.3788890300314,214.092226936936,DKC63-33RIB,36.1331,5.7866
-91.8493043421451,40.3788751500314,242.41561855300301,DKC63-33RIB,35.1721,5.9447
-91.84930423914508,40.378861279031504,235.067045091175,P1498,37.7342,5.5411
-91.84930447114509,40.3788473960314,246.01864647036598,DKC63-33RIB,37.0351,5.6457
-91.84930488914509,40.3788336840314,239.94661345900602,DKC63-33RIB,37.1401,5.6297
-91.84930505414509,40.3788200110315,236.907101194917,DKC63-33RIB,34.2341,6.1076
-91.8493050121451,40.3788062510314,218.70759010274398,DKC63-33RIB,37.4591,5.5818
-91.84930512814509,40.3787925040315,220.796823961054,DKC63-33RIB,37.0631,5.6414
-91.84930538814508,40.3787788200315,234.702761899676,DKC63-33RIB,37.1561,5.6273
-91.84930547414508,40.3787652550315,236.379597257674,DKC63-33RIB,37.2121,5.6188
-91.8493059661451,40.378751622031395,214.08201694149102,DKC63-33RIB,37.0031,5.6506
-91.8493064211451,40.3787380060315,205.298522964284,DKC63-33RIB,36.8891,5.667999999999999
-91.8493067401451,40.378724420031396,216.986272515731,DKC63-33RIB,37.0901,5.6373
-91.84930724314509,40.3787108720314,233.37579558659698,DKC63-33RIB,37.3701,5.5951
-91.8493075921451,40.378697092031395,234.245701024145,DKC63-33RIB,38.0172,5.4999
-91.84930740314509,40.3786832800315,260.663451109113,DKC63-33RIB,37.2601,5.6116
-91.84930707114509,40.3786695330315,256.395649256694,DKC63-33RIB,37.3381,5.5999
-91.84930701314508,40.3786557760315,238.574988966271,DKC63-33RIB,37.1311,5.6311
-91.84930713014509,40.3786421020314,235.920859844677,DKC63-33RIB,37.2491,5.6133
-91.8493072761451,40.3786283890314,229.17425967774201,DKC63-33RIB,37.3371,5.6
-91.84930765314509,40.378614828031395,211.228072982583,DKC63-33RIB,37.3801,5.5936
-91.8493080571451,40.3786010840314,223.259549043674,P1498,34.3151,6.0932
-91.8493084321451,40.3785874140314,225.986127858891,DKC63-33RIB,37.2201,5.6176
-91.8493086591451,40.3785737000315,229.567336649746,DKC63-33RIB,35.2281,5.9353
-91.84930888114509,40.378559938031394,217.74085943494302,P1498,37.2391,5.6148
-91.8493092111451,40.378546167031395,210.22581505042498,P1498,38.1462,5.4813
-91.8493094071451,40.3785324670314,215.650807232966,DKC63-33RIB,37.3731,5.5946
-91.84930955314509,40.378518678031504,215.603396263947,DKC63-33RIB,37.0971,5.6363
-91.8493097471451,40.3785049800315,255.9239015051,DKC63-33RIB,29.8251,7.0105
-91.8493102361451,40.3784913040315,250.46830920915798,DKC63-33RIB,37.2051,5.6199
-91.84931051314508,40.3784775170315,227.91030425828498,DKC63-33RIB,37.2381,5.6149
-91.84931092414509,40.3784637300315,229.529749334553,DKC63-33RIB,37.4121,5.5888
-91.8493113251451,40.378449872031496,227.174963008908,DKC63-33RIB,37.1701,5.6252
-91.8493116161451,40.3784361290315,223.053935282174,DKC63-33RIB,37.2951,5.6063
-91.84931174414508,40.3784223130315,225.10568926884702,DKC63-33RIB,37.4521,5.5828
-91.84931208514509,40.3784085910315,215.629855353024,DKC63-33RIB,37.3591,5.5967
-91.84931224614509,40.3783948610315,234.636619793634,DKC63-33RIB,37.2791,5.6087
-91.8493118821451,40.3783811960315,230.10139653964902,DKC63-33RIB,37.4131,5.5886
-91.84931174414508,40.3783674180315,215.823049690064,DKC63-33RIB,35.3231,5.9193
-91.84931171114509,40.3783537650314,224.33649930638902,DKC63-33RIB,38.3392,5.4537
-91.8493117371451,40.3783400400314,213.90217481261902,DKC63-33RIB,37.3081,5.6044
-91.8493117971451,40.3783262400315,206.120184416109,DKC63-33RIB,37.2041,5.62
-91.84931147414508,40.3783125220315,225.64277507287997,DKC63-33RIB,37.3311,5.6009
-91.8493118461451,40.3782987340315,231.236308972131,DKC63-33RIB,34.1181,6.1284
-91.8493121721451,40.378285117031496,238.71439748372998,DKC63-33RIB,38.3502,5.4521
-91.8493124401451,40.378271506031496,247.044927311739,DKC63-33RIB,37.2691,5.6102
-91.8493129211451,40.3782579660315,224.640271386281,DKC63-33RIB,37.8902,5.5183
-91.8493135821451,40.378244507031496,225.60247943746003,DKC63-33RIB,37.1521,5.6279
-91.8493138361451,40.3782309390315,224.112224137711,DKC63-33RIB,37.1781,5.624
-91.84931451914508,40.3782174540315,236.46691182112002,DKC63-33RIB,37.3801,5.5936
-91.84931516814508,40.3782038880315,247.13016535551498,DKC63-33RIB,37.4461,5.5837
-91.84931516814508,40.3781903400315,230.16462215122002,DKC63-33RIB,37.2361,5.6152
-91.8493152321451,40.3781767620315,230.431301592779,DKC63-33RIB,37.2901,5.6071
-91.8493153771451,40.3781631500315,227.19341828251203,P1498,37.7482,5.539
-91.84931537914508,40.3781496690315,220.785373066326,DKC63-33RIB,37.2581,5.6119
-91.8493155021451,40.3781361860315,221.14221083549901,DKC63-33RIB,37.3121,5.6038
-91.84931566414521,40.378122628031505,222.091152183338,DKC63-33RIB,35.2311,5.9348
-91.84931600014521,40.3781092080315,248.807370262526,DKC63-33RIB,37.3031,5.6051
-91.84931614414509,40.3780956850315,249.72171589456298,DKC63-33RIB,38.2492,5.4665
-91.84931615814509,40.3780821600315,243.04789633486598,DKC63-33RIB,37.4481,5.5834
-91.84931621814509,40.3780686490315,240.662431748705,DKC63-33RIB,35.2481,5.9319
-91.8493163331452,40.3780551310315,239.714505855595,DKC63-33RIB,38.4262,5.4413
-91.84931673814508,40.378041634031504,233.59590334903598,DKC63-33RIB,37.2841,5.608
-91.84931680514521,40.3780279840315,237.58965040911,DKC63-33RIB,37.1491,5.6284
-91.84931722314508,40.3780144780315,228.699256257903,DKC63-33RIB,37.0981,5.6361
-91.8493175641452,40.378001211031496,238.244049559203,DKC63-33RIB,37.2291,5.6163
-91.8493178551452,40.3779878710315,238.01174612514,P1498,38.0792,5.4909
-91.8493179131452,40.3779745950315,227.88256669807998,DKC63-33RIB,37.2421,5.6143
-91.84931827614521,40.377961277031496,228.30607195971402,DKC63-33RIB,37.4241,5.587000000000001
-91.84931885514521,40.3779479680315,226.023174436377,DKC63-33RIB,34.3291,6.0907
-91.8493192441451,40.3779346680315,239.86651724780202,DKC63-33RIB,37.0891,5.6375
-91.84931964614509,40.3779213570315,245.12792150450198,DKC63-33RIB,37.3961,5.5912
-91.8493198231452,40.3779080320315,230.464973203647,DKC63-33RIB,37.3071,5.6045
-91.84932004014509,40.3778946560315,237.258569478672,DKC63-33RIB,37.1841,5.6231
-91.84932029314508,40.3778812830315,237.71108534483201,DKC63-33RIB,37.3951,5.5913
-91.8493206671451,40.377867851031496,235.41131314792003,DKC63-33RIB,37.2461,5.6137
-91.84932064814508,40.3778544090315,226.085837921314,DKC63-33RIB,37.2551,5.6123
-91.8493207071451,40.3778408750315,220.265367773383,DKC63-33RIB,37.1641,5.6261
-91.84932093314508,40.3778272910315,243.513923526665,DKC63-33RIB,38.2762,5.4626
-91.8493209521451,40.3778137500315,248.56635406312,P1498,37.5282,5.5715
-91.8493210011451,40.3778001270315,234.175118889533,DKC63-33RIB,37.3811,5.5934
-91.84932109814508,40.3777866030315,234.51056220765201,DKC63-33RIB,37.3841,5.593
-91.84932122814509,40.3777730620315,236.013259792758,DKC63-33RIB,37.2531,5.6126
-91.8493215511451,40.3777595990315,235.869061521722,DKC63-33RIB,37.2481,5.6134
-91.8493224001451,40.3777460990315,216.829514619385,DKC63-33RIB,37.2511,5.6129
-91.84932275914508,40.3777324610315,214.75681573663996,DKC63-33RIB,35.3741,5.9108
-91.84932296814509,40.3777188400315,215.363131006422,DKC63-33RIB,37.2011,5.6205
-91.8493231021451,40.3777050440315,241.534291335584,DKC63-33RIB,34.4211,6.0744
-91.84932290614509,40.3776911220315,239.090525739295,P1498,37.4611,5.5815
-91.8493224511451,40.3776771990315,227.330246313266,DKC63-33RIB,35.3861,5.9088
-91.84932234814508,40.3776631840315,227.93069804612202,P1498,34.3901,6.0799
-91.8493226471451,40.3776492670315,220.890554076349,DKC63-33RIB,37.2681,5.6104
-91.84932291014509,40.3776352610315,234.38772175717202,DKC63-33RIB,38.4202,5.4422
-91.84932337814509,40.3776211030315,230.68335234534598,DKC63-33RIB,37.3221,5.6023
-91.84932413814508,40.377606957031496,216.33467200886102,DKC63-33RIB,37.2801,5.6086
-91.84932475914509,40.3775926280315,215.647543030718,DKC63-33RIB,37.2151,5.6184
-91.84932529514509,40.3775784130315,214.253779233399,DKC63-33RIB,37.2011,5.6205
-91.8493254771451,40.3775641750315,214.79033556402302,DKC63-33RIB,37.2061,5.6197
-91.84932554314508,40.377549882031495,207.238419345913,DKC63-33RIB,37.2711,5.6099
-91.84932552914509,40.3775355540315,208.65995278045798,DKC63-33RIB,37.2071,5.6196
-91.8493259411451,40.3775213290315,225.01696938061798,DKC63-33RIB,35.3011,5.922999999999999
-91.84932618814508,40.3775070250315,248.47763605717998,DKC63-33RIB,37.3051,5.6048
-91.84932647414509,40.3774928260315,241.848774142318,DKC63-33RIB,37.2561,5.6122
-91.84932669014509,40.3774786530315,245.424178341435,DKC63-33RIB,38.3102,5.4578
-91.8493267871451,40.3774644640315,235.422913678541,DKC63-33RIB,37.2651,5.6108
-91.84932685314509,40.3774502560315,247.28572290948298,DKC63-33RIB,37.2681,5.6104
-91.84932687914508,40.3774360530315,240.17174574337102,DKC63-33RIB,37.2981,5.6059
-91.84932745314508,40.3774219590315,231.78099666594898,P1498,34.3261,6.0912
-91.8493275211451,40.3774078510315,229.296734450102,DKC63-33RIB,35.0951,5.9578
-91.8493274811451,40.3773938350315,227.69446160722697,DKC63-33RIB,37.2491,5.6133
-91.8493276311451,40.3773797930315,231.60910852455,DKC63-33RIB,37.2741,5.6095
-91.84932775914508,40.3773657570315,227.14688712330602,DKC63-33RIB,38.2112,5.4719
-91.84932829314508,40.377351692031496,213.907742689809,DKC63-33RIB,35.0561,5.9644
-91.84932856414508,40.3773376900315,219.471560776357,DKC63-33RIB,37.2791,5.6087
-91.84932862414509,40.377323798031505,220.704021991794,DKC63-33RIB,38.3952,5.4457
-91.84932803314508,40.3773100150315,221.89735588326099,DKC63-33RIB,37.1511,5.6281
-91.8493281161451,40.3772962320315,230.97289608983996,DKC63-33RIB,38.2852,5.4614
-91.84932859914508,40.3772826170315,231.894248670577,P1498,34.5581,6.0504
-91.8493287961451,40.3772690610315,237.433135047364,DKC63-33RIB,38.2702,5.4635
-91.8493292621451,40.3772555210315,247.706822199035,DKC63-33RIB,38.3222,5.4561
-91.8493298861451,40.3772420490315,228.72834521619998,DKC63-33RIB,37.2851,5.6078
-91.84933040414509,40.3772284860315,227.287755565988,DKC63-33RIB,38.2392,5.4679
-91.8493304061451,40.3772148750315,232.524589065319,DKC63-33RIB,37.7452,5.5395
-91.8493303341451,40.3772013440315,237.60051960597,DKC63-33RIB,35.2581,5.9302
-91.8493305811451,40.3771878470315,233.15645846193402,DKC63-33RIB,38.3182,5.4567
-91.8493307961451,40.3771743360315,213.275396410075,DKC63-33RIB,38.2562,5.4655
-91.8493308221451,40.377160888031504,226.299330408103,DKC63-33RIB,38.2042,5.4729
-91.84933107414508,40.3771474460315,213.997868517696,DKC63-33RIB,37.2961,5.6062
-91.8493312871451,40.3771339950315,202.07459097451598,DKC63-33RIB,38.4442,5.4388
-91.84933149414509,40.3771206360315,221.79505460800598,DKC63-33RIB,38.3922,5.4461
-91.84933168314508,40.377107259031504,227.87886530963402,DKC63-33RIB,38.2722,5.4632
-91.84933195914509,40.3770939770315,241.372691081058,DKC63-33RIB,38.4552,5.4372
-91.8493323861451,40.3770806020315,237.085121459661,DKC63-33RIB,38.2832,5.4616
-91.84933256014509,40.3770673370315,233.114427543212,DKC63-33RIB,38.2682,5.4638
-91.8493327361451,40.377054113031505,233.196817676253,P1498,34.2911,6.0975
-91.84933297414509,40.3770407620315,241.23626790618698,DKC63-33RIB,38.2532,5.4659
-91.8493331611451,40.3770275190315,230.821673408858,DKC63-33RIB,38.2272,5.4696
